Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,252,GRC Civil,252,GRC Civil,,,55421,QLD4867,2025-09-12,1529.79,1529.79,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,252,GRC Civil,252,GRC Civil,,,55420,QLD4866,2025-09-12,1820.36,1820.36,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,55419,QLD4865,2025-09-12,4665.87,4665.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,55418,QLD4864,2025-09-12,1678.52,1678.52,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,55417,QLD4863,2025-09-12,3177.46,3177.46,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,55437,QLD4883,2025-09-12,3520.74,3520.74,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,223,OPEC,223,OPEC,,OPEC Accounts,55427,QLD4873,2025-09-12,2422.43,2422.43,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55438,QLD4884,2025-09-12,4282.3,4282.3,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55450,QLD4896,2025-09-12,3051.31,3051.31,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55440,QLD4886,2025-09-12,3210.32,3210.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,55416,QLD4862,2025-09-12,5667.1,5667.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,271,Ward Civil & Environmental Engineering,271,Ward Civil & Environmental Engineering,,,55460,QLD4906,2025-09-12,4327.06,4327.06,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55459,QLD4905,2025-09-12,1962.87,1962.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55458,QLD4904,2025-09-12,3189.34,3189.34,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55457,QLD4903,2025-09-12,6077.9,6077.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55456,QLD4902,2025-09-12,2783.68,2783.68,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55455,QLD4901,2025-09-12,3809.22,3809.22,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55454,QLD4900,2025-09-12,3999.51,3999.51,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55453,QLD4899,2025-09-12,3784.94,3784.94,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55439,QLD4885,2025-09-12,3286.32,3286.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55452,QLD4898,2025-09-12,3317.0,3317.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55449,QLD4895,2025-09-12,709.21,709.21,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55448,QLD4894,2025-09-12,3720.2,3720.2,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55447,QLD4893,2025-09-12,3999.51,3999.51,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55446,QLD4892,2025-09-12,2836.86,2836.86,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55445,QLD4891,2025-09-12,3001.5,3001.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55444,QLD4890,2025-09-12,3001.5,3001.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55443,QLD4889,2025-09-12,3990.45,3990.45,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55442,QLD4888,2025-09-12,3330.88,3330.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55441,QLD4887,2025-09-12,3806.24,3806.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55451,QLD4897,2025-09-12,3210.14,3210.14,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,55415,QLD4861,2025-09-12,4351.48,4351.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,237,Everest Civil Pty Ltd,237,Everest Civil Pty Ltd,,,55407,QLD4853,2025-09-12,2913.3,2913.3,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55413,QLD4859,2025-09-12,483.62,483.62,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55389,QLD4835,2025-09-12,3330.14,3330.14,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55388,QLD4834,2025-09-12,3863.5,3863.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,55387,QLD4833,2025-09-12,4141.9,4141.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55386,QLD4832,2025-09-12,3863.5,3863.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,55385,QLD4831,2025-09-12,2598.24,2598.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55384,QLD4830,2025-09-12,2282.52,2282.52,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55383,QLD4829,2025-09-12,1309.33,1309.33,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55382,QLD4828,2025-09-12,3664.58,3664.58,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55381,QLD4827,2025-09-12,2244.0,2244.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55380,QLD4826,2025-09-12,6545.0,6545.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55379,QLD4825,2025-09-12,4857.73,4857.73,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55378,QLD4824,2025-09-12,7854.0,7854.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55377,QLD4823,2025-09-12,6514.2,6514.2,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55376,QLD4822,2025-09-12,3664.24,3664.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55375,QLD4821,2025-09-12,2093.85,2093.85,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,55374,QLD4820,2025-09-12,4361.75,4361.75,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,55373,QLD4819,2025-09-12,738.83,738.83,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,55372,QLD4818,2025-09-12,3549.65,3549.65,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,55371,QLD4817,2025-09-12,3514.5,3514.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55390,QLD4836,2025-09-12,3863.5,3863.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55391,QLD4837,2025-09-12,4062.72,4062.72,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,55370,QLD4816,2025-09-12,3795.66,3795.66,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55393,QLD4839,2025-09-12,3467.11,3467.11,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55392,QLD4838,2025-09-12,3208.82,3208.82,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55412,QLD4858,2025-09-12,483.62,483.62,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55411,QLD4857,2025-09-12,919.73,919.73,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55410,QLD4856,2025-09-12,985.81,985.81,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55409,QLD4855,2025-09-12,2249.7,2249.7,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,237,Everest Civil Pty Ltd,237,Everest Civil Pty Ltd,,,55408,QLD4854,2025-09-12,3783.82,3783.82,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,264,Doval Constructions (QLD.) Ltd,264,Doval Constructions (QLD.) Ltd,,,55406,QLD4852,2025-09-12,674.99,674.99,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,255,Christopher Contracting,255,Christopher Contracting,,,55405,QLD4851,2025-09-12,492.46,492.46,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,255,Christopher Contracting,255,Christopher Contracting,,,55404,QLD4850,2025-09-12,2146.36,2146.36,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,241,FKG Group,241,FKG Group,,,55414,QLD4860,2025-09-12,765.55,765.55,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55402,QLD4848,2025-09-12,6336.0,6336.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55401,QLD4847,2025-09-12,6336.0,6336.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55400,QLD4846,2025-09-12,7645.0,7645.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55394,QLD4840,2025-09-12,1293.71,1293.71,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55399,QLD4845,2025-09-12,7392.0,7392.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55398,QLD4844,2025-09-12,4840.0,4840.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55397,QLD4843,2025-09-12,2499.4,2499.4,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55396,QLD4842,2025-09-12,3711.13,3711.13,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55395,QLD4841,2025-09-12,2527.23,2527.23,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,26.9.2025,282,Calibre Engineering Pty Ltd,282,Calibre Engineering Pty Ltd,,,55403,QLD4849,2025-09-12,4840.0,4840.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,55837,QLD4967,2025-09-19,3073.92,3073.92,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,55838,QLD4968,2025-09-19,2880.33,2880.33,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55839,QLD4969,2025-09-19,3600.84,3600.84,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55843,QLD4973,2025-09-19,4129.32,4129.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55841,QLD4971,2025-09-19,3138.29,3138.29,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55842,QLD4972,2025-09-19,1278.87,1278.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,55836,QLD4966,2025-09-19,3940.37,3940.37,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55840,QLD4970,2025-09-19,3115.31,3115.31,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55835,QLD4965,2025-09-19,2623.12,2623.12,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,55825,QLD4955,2025-09-19,1237.25,1237.25,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55833,QLD4963,2025-09-19,1130.72,1130.72,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55832,QLD4962,2025-09-19,3697.16,3697.16,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55831,QLD4961,2025-09-19,3532.28,3532.28,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55830,QLD4960,2025-09-19,3259.15,3259.15,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55829,QLD4959,2025-09-19,873.32,873.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55828,QLD4958,2025-09-19,2098.37,2098.37,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55827,QLD4957,2025-09-19,444.27,444.27,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,223,OPEC,223,OPEC,,OPEC Accounts,55826,QLD4956,2025-09-19,3256.99,3256.99,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55844,QLD4974,2025-09-19,3178.53,3178.53,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,262,RETZ Civil,262,RETZ Civil,,,55834,QLD4964,2025-09-19,3950.65,3950.65,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55845,QLD4975,2025-09-19,3255.81,3255.81,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55855,QLD4985,2025-09-19,2353.76,2353.76,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55847,QLD4977,2025-09-19,3210.14,3210.14,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,165,Malcolm Civil,165,Malcolm Civil,,,55823,QLD4953,2025-09-19,2596.01,2596.01,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,253,Shamrock Civil Engineering Pty Ltd,253,Shamrock Civil Engineering Pty Ltd,,,55866,QLD4996,2025-09-19,1365.11,1365.11,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,253,Shamrock Civil Engineering Pty Ltd,253,Shamrock Civil Engineering Pty Ltd,,,55865,QLD4995,2025-09-19,693.7,693.7,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,253,Shamrock Civil Engineering Pty Ltd,253,Shamrock Civil Engineering Pty Ltd,,,55864,QLD4994,2025-09-19,1232.59,1232.59,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55863,QLD4993,2025-09-19,3286.32,3286.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55862,QLD4992,2025-09-19,3123.21,3123.21,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55861,QLD4991,2025-09-19,1031.76,1031.76,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55860,QLD4990,2025-09-19,1914.47,1914.47,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55859,QLD4989,2025-09-19,1871.85,1871.85,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55858,QLD4988,2025-09-19,1686.61,1686.61,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55857,QLD4987,2025-09-19,5592.53,5592.53,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55856,QLD4986,2025-09-19,2646.88,2646.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55854,QLD4984,2025-09-19,4375.89,4375.89,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55853,QLD4983,2025-09-19,3878.88,3878.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55852,QLD4982,2025-09-19,3330.88,3330.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55851,QLD4981,2025-09-19,3901.32,3901.32,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55850,QLD4980,2025-09-19,3210.46,3210.46,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55849,QLD4979,2025-09-19,3691.35,3691.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55848,QLD4978,2025-09-19,3361.69,3361.69,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,55846,QLD4976,2025-09-19,2747.39,2747.39,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,165,Malcolm Civil,165,Malcolm Civil,,,55822,QLD4952,2025-09-19,3052.28,3052.28,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,271,Ward Civil & Environmental Engineering,271,Ward Civil & Environmental Engineering,,,55867,QLD4997,2025-09-19,3407.9,3407.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,55820,QLD4950,2025-09-19,4586.81,4586.81,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55796,QLD4926,2025-09-19,3861.08,3861.08,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55795,QLD4925,2025-09-19,2159.11,2159.11,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55794,QLD4924,2025-09-19,702.24,702.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55793,QLD4923,2025-09-19,5091.59,5091.59,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55792,QLD4922,2025-09-19,3061.29,3061.29,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55791,QLD4921,2025-09-19,4009.68,4009.68,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55790,QLD4920,2025-09-19,535.35,535.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,55789,QLD4919,2025-09-19,3556.14,3556.14,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55788,QLD4918,2025-09-19,4444.22,4444.22,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,55787,QLD4917,2025-09-19,1772.16,1772.16,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,3.10.2025,164,Australian Civil Solutions,164,Australian Civil Solutions,,,55786,QLD4916,2025-09-19,2326.17,2326.17,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55784,QLD4914,2025-09-19,3105.88,3105.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55783,QLD4913,2025-09-19,1870.0,1870.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55782,QLD4912,2025-09-19,2791.8,2791.8,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.10.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,55781,QLD4911,2025-09-19,1551.0,1551.0,Email/PDF,Sent
